"","id","sentences","doc_id","sentence_id","nchar"
"2240","6","mean using much","Evanson_Robin",344,47
"2241","6","phenobarbital detox three four days","Evanson_Robin",345,67
"2242","6","well knew going happen hospital screen parents","Evanson_Robin",348,96
"2243","6","hold baby took temporarily custody thirty days hearing","Evanson_Robin",350,112
"2244","6","court east really quite joke probably white couple courtroom white judge cases called parents showing parents showing parents showing","Evanson_Robin",351,264
"2245","6","there right business suits grandma great grandma everybody prim proper","Evanson_Robin",353,116
"2246","6","social worker said recommend give custody judge like kidding white people","Evanson_Robin",354,129
"2247","6","back full time monitoring","Evanson_Robin",356,55
"2248","6","kind joke overloaded cases think year time stayed clean four months","Evanson_Robin",358,137
"2249","6","went program outpatient program","Evanson_Robin",359,40
"2250","6","stayed clean came home eyes pinned looked said better brought some races","Evanson_Robin",360,171
"2251","6","well went quit find embezzling money","Evanson_Robin",363,91
"2252","6","exactly lose gave away","Evanson_Robin",364,48
"2253","6","sister house house take things hawk","Evanson_Robin",368,89
"2254","6","mean really ugly really fasaintit probably worse getting clean going_back clean","Evanson_Robin",369,126
"2255","6","think demoralization really overpowering","Evanson_Robin",370,50
"2256","6","mother really life saver","Evanson_Robin",371,40
"2257","6","watching daughter certainly","Evanson_Robin",373,50
"2258","6","took better care guess fifteen months just anymore","Evanson_Robin",374,110
"2259","6","called brother told brother needed help","Evanson_Robin",375,53
"2260","6","sister tells called night long brother night long just ignoring","Evanson_Robin",376,135
"2261","6","brother says finally twenty_four hours calling goes figured might serious packed kaitlyn stuff handed","Evanson_Robin",377,165
"2262","6","kill sees because problem","Evanson_Robin",380,71
"2263","6","lucky treatment probably even known","Evanson_Robin",388,79
"2264","6","able come able","Evanson_Robin",389,59
"2265","6","asked ever forgive says nothing forgive robin","Evanson_Robin",390,96
"2266","6","really sick need stay","Evanson_Robin",391,42
"2267","6","finish fast enough","Evanson_Robin",392,48
"2268","6","like take back kept little extra long they started that program really intense","Evanson_Robin",393,131
"2269","6","raider program saintpeter peninsula hospital","Evanson_Robin",394,72
"2270","6","started inpatient started outpatient time","Evanson_Robin",395,69
"2271","6","outpatient program monday wednesday friday","Evanson_Robin",396,54
"2272","6","mondays wednesdays three hours friday hours","Evanson_Robin",397,70
"2273","6","spent first hour family members group family went whole thing time much","Evanson_Robin",398,153
"2274","6","families family groups addicts groups addicts alcoholics hour come together education kind_thing","Evanson_Robin",399,198
"2275","6","presentation lecture movie whatever","Evanson_Robin",400,40
"2276","6","course counselors talking respective family members","Evanson_Robin",401,86
"2277","6","come together mixed groups","Evanson_Robin",402,44
"2278","6","pretty there number people","Evanson_Robin",403,43
"2279","6","probably fifteen treatment people still going aftercare stuff family came","Evanson_Robin",404,135
"2280","6","course still using coming","Evanson_Robin",405,76
"2281","6","okay inpatient long went aftercare three hours mean phone","Evanson_Robin",406,124
"2282","6","smoked drank coffee went walks armed guard just","Evanson_Robin",409,74
"2283","6","work well thirty program thirty program","Evanson_Robin",411,96
"2284","6","union gave five thousand dollar cost five grand","Evanson_Robin",413,80
"2285","6","pretty cheap back then probably twelve thousand dollar program time probably thirty thousand today","Evanson_Robin",414,142
"2286","6","many treatment people coming welfare office union gave volume discount guess laughs know","Evanson_Robin",415,154
"2287","6","november 1986 clean ever since family knew addiction help treatment brother helped treatment brother came father actually come pick","Evanson_Robin",417,259
"2288","6","furious furious brought","Evanson_Robin",418,46
"2289","6","brother today completely different relationship brother","Evanson_Robin",419,76
"2290","6","become different human right","Evanson_Robin",420,52
"2291","6","time prejudiced angry tolerance patience understanding whatsoever anything","Evanson_Robin",421,127
"2292","6","despicable treated time picked time left hospital","Evanson_Robin",422,110
"2293","6","tried leave know turned around actually fronted five grand","Evanson_Robin",423,93
"2294","6","started good idea","Evanson_Robin",426,38
"2295","6","time starting kick trouble getting took four hours getting sick this good idea","Evanson_Robin",427,150
"2296","6","turned around leave smack","Evanson_Robin",428,49
"2297","6","fighting holding going","Evanson_Robin",429,74
"2298","6","whispers says robin person","Evanson_Robin",430,77
"2299","6","person really need help probably time father ever said anything ended saving life left maintain sobriety that well social person","Evanson_Robin",431,249
"2300","6","like_people_like_people","Evanson_Robin",432,43
"2301","6","fellowship appealing","Evanson_Robin",433,39
"2302","6","member business women club mother helped charter learned leadership skills there success business forth","Evanson_Robin",434,179
"2303","6","liked going conferences gals","Evanson_Robin",436,68
"2304","6","part cool crowd recovery know kind_thing time point time people serious recovery","Evanson_Robin",439,171
"2305","6","mean yeah showed nudge judge parents going kick family going disown show stayed different reasons seen change yeah","Evanson_Robin",440,238
"2306","6","sometimes meeting feel_like high_school sent detention","Evanson_Robin",441,93
"2307","6","happens everywhere just","Evanson_Robin",443,38
"2308","6","smaller fellowship duluth","Evanson_Robin",444,43
"2309","6","clean still small fellowship","Evanson_Robin",445,53
"2310","6","plus hardly females","Evanson_Robin",446,38
"2311","6","principles called attraction rather promotion","Evanson_Robin",447,72
"2312","6","worked attracted deal women equal basis","Evanson_Robin",448,122
"2313","6","still remember anderson meeting anderson halfway house","Evanson_Robin",450,87
"2314","6","went halfway house four months duluth still california","Evanson_Robin",451,120
"2315","6","used come_back summers little visit cousins stay weeks wayzata","Evanson_Robin",452,127
"2316","6","anderson house meeting living room","Evanson_Robin",454,72
"2317","6","anderson meeting like hundred people come","Evanson_Robin",456,57
"2318","6","hall talk microphone","Evanson_Robin",457,60
"2319","6","whole different ball","Evanson_Robin",458,51
"2320","6","asked back tell story shared story meeting","Evanson_Robin",460,81
"2321","6","people getting walking around","Evanson_Robin",461,55
"2322","6","just_kind disrespect think_just microcosm society","Evanson_Robin",462,83
"2323","6","find everywhere today found eighties","Evanson_Robin",463,75
"2324","6","seventies called people parents mister misses johanson mean call first names","Evanson_Robin",464,135
"2325","6","just different kind respect expected social norm","Evanson_Robin",465,74
"2326","6","really came","Evanson_Robin",466,52
"2327","6","another similar","Evanson_Robin",468,47
"2328","6","gone morning evening","Evanson_Robin",469,56
"2329","6","daughter preschool time thought raised like raised know want like","Evanson_Robin",470,138
"2330","6","mother left quite money passed made decision money school","Evanson_Robin",471,115
"2331","6","figured home kaitlyn going school four_years","Evanson_Robin",473,84
"2332","6","come_back decided come_back superior support system","Evanson_Robin",474,113
"2333","6","afford duluth without working","Evanson_Robin",475,56
"2334","6","gentler kinder society raise daughter","Evanson_Robin",476,57
"2335","6","intent leave know come_back","Evanson_Robin",477,63
"2336","6","sponsor time said fall love never come_back right","Evanson_Robin",479,103
"2337","6","laughs came though fellowship immature","Evanson_Robin",480,68
"2338","6","people dating other exclusive exclusive","Evanson_Robin",482,71
"2339","6","think understood","Evanson_Robin",483,44
"2340","6","think intentionally","Evanson_Robin",484,51
"2341","6","just_really tough","Evanson_Robin",485,50
"2342","6","while back every","Evanson_Robin",486,78
"2343","6","raised people said work steps know outside meeting filrting female even know come grab shirtsleeve recovery happens inside meetings drag meeting next","Evanson_Robin",487,349
"2344","6","around name phone number adopt","Evanson_Robin",488,117
"2345","6","adopt remember sponsor getting sponsor saying going coffee","Evanson_Robin",490,122
"2346","6","come said_okay meet there said","Evanson_Robin",491,69
"2347","6","come said","Evanson_Robin",492,40
"2348","6","meet there said come said bring back","Evanson_Robin",493,131
"2349","6","different sense people adopted","Evanson_Robin",495,53
"2350","6","just became expected adopt others","Evanson_Robin",496,59
"2351","6","called bullship speak","Evanson_Robin",497,54
"2352","6","basic text says other eyes ears","Evanson_Robin",498,53
"2353","6","going need fellowship here move minnesota nice like mean going anything mean going minnesota nice people grave","Evanson_Robin",499,286
"2354","6","hear people relapse somebody coming like really address that exist fellowship","Evanson_Robin",500,210
"2355","6","finally sponsoring professional worked oral surgeon office sneaking drugs oral surgeon office replacing saline","Evanson_Robin",503,196
"2356","6","said never going stay clean talking alcohol","Evanson_Robin",506,63
"2357","6","relate people","Evanson_Robin",507,60
"2358","6","pretty sophisticated hope dope fiend","Evanson_Robin",508,85
"2359","6","denial that brought meeting","Evanson_Robin",509,54
"2360","6","brand meeting started young folks mean seventeen eighteen year olds","Evanson_Robin",510,107
"2361","6","excited there welcoming","Evanson_Robin",511,69
"2362","6","thought know remember like","Evanson_Robin",512,58
"2363","6","started coming back regularly","Evanson_Robin",513,40
"2364","6","just decided change know","Evanson_Robin",514,39
"2365","6","give","Evanson_Robin",515,68
"2366","6","became strong enough rooms narcotics anonymous","Evanson_Robin",516,91
"2367","6","become that really lovely compliment","Evanson_Robin",517,53
"2368","6","number sponsees said_okay many","Evanson_Robin",518,84
"2369","6","group started group work steps","Evanson_Robin",519,72
"2370","6","year_half just finishing step_twelve","Evanson_Robin",520,74
"2371","6","little group just started nine just seven still","Evanson_Robin",521,125
"2372","6","said something something comment back left legacy here said legacy yeah","Evanson_Robin",522,127
"2373","6","taught taught sponsees said mean know_just alone created legacy here part small handful people story thirty years clean peers gotten well know","Evanson_Robin",523,304
"2374","6","died buried people","Evanson_Robin",524,41
"2375","6","clean miserable still meetings","Evanson_Robin",525,43
"2376","6","sponsor sponsor sponsor","Evanson_Robin",528,52
"2377","6","believe that know message hope promise freedom","Evanson_Robin",530,71
"2378","6","gave hope thought hope","Evanson_Robin",533,48
"2379","6","loved know loved","Evanson_Robin",534,56
"2380","6","certainly know give love","Evanson_Robin",535,40
"2381","6","learned kind friend","Evanson_Robin",536,59
"2382","6","expectations just accept things well character defect have want stay minimal status meetings remind thinking gets skewed","Evanson_Robin",538,269
"2383","6","disappointed relationship brother know long must fifteen years maybe longer","Evanson_Robin",539,147
"2384","6","called said need help this says matthew","Evanson_Robin",540,80
"2385","6","going jail","Evanson_Robin",542,56
"2386","6","addiction problem sent","Evanson_Robin",543,73
"2387","6","matthew mental_health issues much addict mentally sound able accept seek treatment needs","Evanson_Robin",544,172
"2388","6","really broken brothers heart","Evanson_Robin",545,37
"2389","6","brother called went treatment brother went family group called says robin again call said yeah says look need tell something said what that says need tell sorry went treatment","Evanson_Robin",546,349
"2390","6","said_okay says alright goes that called okay","Evanson_Robin",549,88
"2391","6","laughs hung balled like baby","Evanson_Robin",550,58
"2392","6","husband came running stairs","Evanson_Robin",551,37
"2393","6","gets person really phenomenal expectations brother call expect asshole","Evanson_Robin",555,155
"2394","6","true form always asshole","Evanson_Robin",556,38
"2395","6","unclear said time have ever thought just calling brother saying probably going asshole","Evanson_Robin",557,136
"2396","6","wonder kind going time just make kind game","Evanson_Robin",558,79
"2397","6","started happening stopped reacting asshole yeah goes","Evanson_Robin",559,113
"2398","6","instead love wrong this just_like goes","Evanson_Robin",560,111
"2399","6","happened change","Evanson_Robin",561,57
"2400","6","knock fourteen years keep beating mother","Evanson_Robin",565,83
"2401","6","funny changed regard relates","Evanson_Robin",567,75
"2402","6","understand whenever phone crying","Evanson_Robin",569,72
"2403","6","wants talk going understand hurting feelings","Evanson_Robin",570,129
"2404","6","stopped able foot mouth much","Evanson_Robin",571,70
"2405","6","lessons never gotten opened mind","Evanson_Robin",573,91
"2406","6","much think about know kind deal goes along sponsoring people yeah","Evanson_Robin",574,131
"2407","6","recovery willing","Evanson_Robin",576,61
"2408","6","sponsees people come want sponsor","Evanson_Robin",578,72
"2409","6","need somebody really tough like next sponsees laugh","Evanson_Robin",579,95
"2410","6","just_going need","Evanson_Robin",584,54
"2411","6","whole lead horse water","Evanson_Robin",586,42
"2412","6","lead horse water make drink kind_thing","Evanson_Robin",587,73
"2413","6","even going lead water","Evanson_Robin",588,38
"2414","6","want offer willing","Evanson_Robin",591,81
"2415","6","otherwise never anything different predecessors husband","Evanson_Robin",592,116
"2416","6","left minneapolis moved_back time moved","Evanson_Robin",595,85
"2417","6","volunteering running aftercare miller dwan still program","Evanson_Robin",596,101
"2418","6","school master social work take counselor take counselor","Evanson_Robin",597,109
"2419","6","call anyway trauma counselor veterans ptsd","Evanson_Robin",598,78
"2420","6","volunteered thing","Evanson_Robin",601,55
"2421","6","lived together year married since 1993","Evanson_Robin",604,60
"2422","6","daughter came seven said what going call said what mean says well getting married yeah proposed","Evanson_Robin",605,198
"2423","6","said getting married just anymore","Evanson_Robin",606,65
"2424","6","going call said kaitlyn figure yourself came_back little goes call really hurt feelings","Evanson_Robin",607,209
"2425","6","going call still calls","Evanson_Robin",608,51
"2426","6","friends call went move leave california fifty fifty legal fiscal custody really supposed take state","Evanson_Robin",609,161
"2427","6","three full fiscal custody treatment legal record addict","Evanson_Robin",614,122
"2428","6","then visitation fifteen months","Evanson_Robin",615,54
"2429","6","three decided treatment full time visitation","Evanson_Robin",616,99
"2430","6","relapsed mother died","Evanson_Robin",617,41
"2431","6","felt guilty just went deep","Evanson_Robin",618,52
"2432","6","week maybe days mean packed","Evanson_Robin",620,68
"2433","6","knock door","Evanson_Robin",622,39
"2434","6","says need help septic","Evanson_Robin",623,37
"2435","6","blood poisoning system","Evanson_Robin",624,45
"2436","6","arms like popeye armissthey swollen","Evanson_Robin",625,53
"2437","6","gave money kept well place","Evanson_Robin",627,69
"2438","6","signed papers take","Evanson_Robin",630,36
"2439","6","laughs clean ever since","Evanson_Robin",632,39
"2440","6","think four_years always remember","Evanson_Robin",633,68
"2441","6","made decision point time broken homes made rope parents refused","Evanson_Robin",635,171
"2442","6","come stay every christmas","Evanson_Robin",636,43
"2443","6","husband kaitlyn visit forth","Evanson_Robin",637,67
"2444","6","years decided fully retired decided move back here moved duluth","Evanson_Robin",638,99
"2445","6","leaving least couple_years daughter","Evanson_Robin",640,81
"2446","6","says three parents raise done well think come process","Evanson_Robin",643,131
"2447","6","process feelings steps","Evanson_Robin",644,46
"2448","6","irritated deal problem","Evanson_Robin",645,64
"2449","6","irritated problem problem","Evanson_Robin",647,60
"2450","6","process bring back talk different whatever","Evanson_Robin",648,110
"2451","6","daughter recovery stories enough","Evanson_Robin",650,69
"2452","6","knew clearly addiction hooked meth young","Evanson_Robin",655,75
"2453","6","thirty think four_years","Evanson_Robin",656,48
"2454","6","guess family uses together recover together right together that know mean last thoughts recover","Evanson_Robin",660,184
"2455","6","come hear message","Evanson_Robin",663,44
"2456","6","hear messge know hope","Evanson_Robin",664,61
"2457","6","think drug court done society great service allow convicts find younger","Evanson_Robin",665,143
"2458","6","stigma addict always addict runs deep","Evanson_Robin",666,53
"2459","6","nice know women coming shame","Evanson_Robin",667,58
"2460","6","reason society accepts males addicts easier females","Evanson_Robin",668,76
"2461","6","wrong kinds things","Evanson_Robin",670,59
"2462","6","legal illegal","Evanson_Robin",672,41
"2463","6","maybe much anti drug wars fighting legality education creating fellowships people addictions","Evanson_Robin",675,162
"2464","6","anonymity protecting last name","Evanson_Robin",679,59
"2465","6","matter cadillac city","Evanson_Robin",681,75
"2466","6","walk doors","Evanson_Robin",683,49
"2467","6","anonymity important","Evanson_Robin",684,37
"2468","6","doens matter","Evanson_Robin",685,38
"2469","6","good luck project thank much thank much","Evanson_Robin",688,77
"2470","7","lori lewis narrator sullivan interviewer june 2016 oakdale minnesota lori lewis sullivan lori lewis give_permission record this thank","Lewis_Lori",1,186
"2471","7","start talking childhood born family life like school born milwaukee wisconsin","Lewis_Lori",2,175
"2472","7","grew white bear lake minnesota","Lewis_Lori",3,39
"2473","7","raised alcoholic situation","Lewis_Lori",8,38
"2474","7","think nine separated","Lewis_Lori",9,45
"2475","7","didn lack anything love always always providing","Lewis_Lori",10,120
"2476","7","remember always loved even_though oldest five responsibilities moved","Lewis_Lori",11,152
"2477","7","honestly good childhood","Lewis_Lori",12,41
"2478","7","went school white bear graduated 1983 mariner last year split schools","Lewis_Lori",13,101
"2479","7","fourteen kids always playing kick something","Lewis_Lori",15,69
"2480","7","good outside things alcoholic family probably shouldn","Lewis_Lori",17,100
"2481","7","know helped develop person","Lewis_Lori",18,55
"2482","7","mother single long remarried probably twenty think unfortunately another alcoholic","Lewis_Lori",19,151
"2483","7","marriage last long","Lewis_Lori",20,36
"2484","7","swore never married hasn","Lewis_Lori",22,63
"2485","7","very strong think that optimism positive attitude","Lewis_Lori",25,91
"2486","7","look good things easily spiral down provided example","Lewis_Lori",26,125
"2487","7","high_school_high_school tried college couple times wasn ready","Lewis_Lori",30,109
"2488","7","worked couple different restaurants bartending waitressing","Lewis_Lori",32,72
"2489","7","honestly made much money back","Lewis_Lori",33,40
"2490","7","kept saying college know that went friends","Lewis_Lori",34,140
"2491","7","working called breath rice street know packed every saturday anyway that husband","Lewis_Lori",37,158
"2492","7","wasn second child really took look life said_okay young children","Lewis_Lori",38,127
"2493","7","going bartending construction","Lewis_Lori",39,68
"2494","7","started going school nursing","Lewis_Lori",40,37
"2495","7","something thought doing interesting idea interested healthcare field","Lewis_Lori",41,148
"2496","7","ryan would work different shifts","Lewis_Lori",42,44
"2497","7","just wanted home kids","Lewis_Lori",45,37
"2498","7","ryan first grade jenna kindergarten","Lewis_Lori",48,67
"2499","7","home daycare went school","Lewis_Lori",49,62
"2500","7","kids come morning","Lewis_Lori",50,56
"2501","7","study naptime study night","Lewis_Lori",52,62
"2502","7","lock downstairs tell keith watch kids driven wanted besaint classes went evenings home kids","Lewis_Lori",53,230
"2503","7","tough went part time went saintkate nursing program","Lewis_Lori",54,101
"2504","7","think_just kids there always sick kids nurturing them figuring","Lewis_Lori",56,111
"2505","7","currently working nurse specialty started graduated back then work nursing homes","Lewis_Lori",58,150
"2506","7","started nursing home quickly moved they call acute unit","Lewis_Lori",59,78
"2507","7","patients hospital quite ready home","Lewis_Lori",60,53
"2508","7","think call transitional care","Lewis_Lori",61,42
"2509","7","remember open chest wound that wound wouldn heal","Lewis_Lori",63,100
"2510","7","open clean triple antibiotics pack just loved","Lewis_Lori",65,90
"2511","7","people just couldn","Lewis_Lori",66,45
"2512","7","knew wanted surge","Lewis_Lori",67,36
"2513","7","quickly transitioned went hudson hospital time worked surg unit means surgery yeah post surgery","Lewis_Lori",68,147
"2514","7","anything really come surg unit","Lewis_Lori",69,45
"2515","7","hospital really small cross trained every area","Lewis_Lori",70,70
"2516","7","wound working emergency room funny ended working doctor went school","Lewis_Lori",71,129
"2517","7","remember looking like butch like lori really funny","Lewis_Lori",72,114
"2518","7","went regions hospital really interested working bigger hospital","Lewis_Lori",73,101
"2519","7","third child","Lewis_Lori",75,39
"2520","7","worked urgent care clinics hospital working like shift","Lewis_Lori",76,115
"2521","7","transitioned worked three years","Lewis_Lori",77,64
"2522","7","back surgery back nursing","Lewis_Lori",78,58
"2523","7","really bums love patient care","Lewis_Lori",80,52
"2524","7","work isnt department computer programs know heard epic electronic healthcare","Lewis_Lori",81,157
"2525","7","still really allows apply nursing need nurses physicians kinds people take clinical piece bridge technical people just focused computers","Lewis_Lori",84,219
"2526","7","nice gives another avenue apply skills still connection healthcare","Lewis_Lori",85,111
"2527","7","hurt back know","Lewis_Lori",88,74
"2528","7","mean kids eleven pounds twelve ounces nursing pretty physically yeah","Lewis_Lori",89,101
"2529","7","ended another surgery since","Lewis_Lori",90,47
"2530","7","within last four_years","Lewis_Lori",91,41
"2531","7","said probably shouldn back","Lewis_Lori",92,40
"2532","7","women sections three hundred pounds lift help","Lewis_Lori",93,113
"2533","7","know_what love someday even phone triage love education piece nursing loved think","Lewis_Lori",94,165
"2534","7","much talking patients momissyeah","Lewis_Lori",95,56
"2535","7","yeah doesn love that talk children approached mothering","Lewis_Lori",97,106
"2536","7","older kind mother well were husband invovled kids","Lewis_Lori",100,143
"2537","7","come family five wanted family just loved","Lewis_Lori",102,86
"2538","7","much that wanted kids experience","Lewis_Lori",103,65
"2539","7","someone wanted dinner something good probably needed time alone something going kids","Lewis_Lori",104,189
"2540","7","whether sports swimming girl scouts whatever","Lewis_Lori",105,58
"2541","7","really outgoing person like moms chat","Lewis_Lori",107,75
"2542","7","know time parents yeah yeah","Lewis_Lori",108,89
"2543","7","always involved","Lewis_Lori",109,42
"2544","7","times open quit nurse talk openly yeah give example ryan jenna year apart","Lewis_Lori",112,153
"2545","7","ryan jenna kitchen making something ryan friend zach lived right street sitting","Lewis_Lori",113,140
"2546","7","started talking about class learning health education high_school talking diseases stuff","Lewis_Lori",114,167
"2547","7","need wear condomissyou want make_sure ready","Lewis_Lori",116,61
"2548","7","know_going happen heat moment zach beet","Lewis_Lori",117,87
"2549","7","tall skinny curly curly hair laughing hysterically","Lewis_Lori",119,69
"2550","7","like what funny guys talk house like love here always open still","Lewis_Lori",120,171
"2551","7","always told kids worry consequences something","Lewis_Lori",121,76
"2552","7","somewhere drinking feel safe care duluth care ride home","Lewis_Lori",122,141
"2553","7","always reach kids","Lewis_Lori",123,45
"2554","7","always told consequences based action outcome know always call","Lewis_Lori",124,162
"2555","7","even kids older kids younger ryan just_going nine wilson last","Lewis_Lori",125,122
"2556","7","years were funny told kids pregnant ryan said that","Lewis_Lori",126,111
"2557","7","never getting disneyland wilson year_half ryan nine half took kids","Lewis_Lori",127,121
"2558","7","younger much family","Lewis_Lori",128,49
"2559","7","older junior high high_school that definite separation older younger","Lewis_Lori",129,150
"2560","7","four children four yeah","Lewis_Lori",130,43
"2561","7","definitely separation","Lewis_Lori",136,39
"2562","7","harder teenagers wanted friends","Lewis_Lori",137,90
"2563","7","younger still involved sports clubs groups","Lewis_Lori",138,74
"2564","7","know_what always knew thought knew where kids","Lewis_Lori",139,88
"2565","7","always parent older call find talk parent going invited party pool party whatever","Lewis_Lori",142,174
"2566","7","going there many chaperones ryan friends knew friend moms call knew","Lewis_Lori",143,140
"2567","7","even wilson like this like wilson eighteen want know probably little overprotective","Lewis_Lori",144,195
"2568","7","controlling yeah learned control anything","Lewis_Lori",145,71
"2569","7","except wear","Lewis_Lori",146,37
"2570","7","laughs just involved kids","Lewis_Lori",147,44
"2571","7","talk started aware ryan started problemisshow appear when daughter troubles close ryan junior year tartan","Lewis_Lori",149,244
"2572","7","suspected smoking never proof anything","Lewis_Lori",151,71
"2573","7","night came home work nursing working evening shift","Lewis_Lori",152,84
"2574","7","like midnight heard something downstairs thought just_going check smoking downstairs","Lewis_Lori",153,131
"2575","7","told comfortable enough house smoking","Lewis_Lori",154,95
"2576","7","point went husband dealt everything","Lewis_Lori",155,71
"2577","7","wasn naive enough think going stop","Lewis_Lori",156,67
"2578","7","third time getting caught downstairs outpatient treatment connections saintpaul","Lewis_Lori",157,126
"2579","7","thirty treatment actually went school there","Lewis_Lori",158,73
"2580","7","thirty days went_back school finished year junior","Lewis_Lori",160,82
"2581","7","whole senior_year really uneventful","Lewis_Lori",161,43
"2582","7","time jenna wasn anything","Lewis_Lori",162,41
"2583","7","fact jenna dating jock high_school","Lewis_Lori",163,54
"2584","7","parties come_home like guys just left hour well drinking left like good anyways really uneventful","Lewis_Lori",165,203
"2585","7","twenty moved girlfriend camille","Lewis_Lori",166,65
"2586","7","anyways everything fine college tried college couple times","Lewis_Lori",168,94
"2587","7","actually just wound stopping going frustrated","Lewis_Lori",169,59
"2588","7","didn_want just come told","Lewis_Lori",170,62
"2589","7","considered didn","Lewis_Lori",171,62
"2590","7","kind petition thing really depressed time","Lewis_Lori",172,84
"2591","7","happening time","Lewis_Lori",173,39
"2592","7","antidepressants refused take","Lewis_Lori",174,55
"2593","7","didn like putting pills body interesting things panned","Lewis_Lori",175,91
"2594","7","went_back tried again just didn like","Lewis_Lori",176,51
"2595","7","actually hopped quite","Lewis_Lori",177,47
"2596","7","taught play drumissthe guitar keyboards","Lewis_Lori",179,66
"2597","7","photography painting drawing","Lewis_Lori",180,37
"2598","7","content","Lewis_Lori",181,37
"2599","7","wanted school","Lewis_Lori",182,42
"2600","7","said_well that just never went_back","Lewis_Lori",183,60
"2601","7","living girlfriend suspected smoking possibly stuff","Lewis_Lori",184,108
"2602","7","confronted like_know worry","Lewis_Lori",185,64
"2603","7","never really thought anything","Lewis_Lori",186,49
"2604","7","started decline girlfriend","Lewis_Lori",188,51
"2605","7","money rent couldn hold","Lewis_Lori",189,65
"2606","7","hindsight looking back progression","Lewis_Lori",190,59
"2607","7","called just_said_know_just phone ryan","Lewis_Lori",191,88
"2608","7","saying nothing matters anymore","Lewis_Lori",194,40
"2609","7","doesn want live call sounded really","Lewis_Lori",195,69
"2610","7","went apartment noticed cuts","Lewis_Lori",198,62
"2611","7","convinced regions","Lewis_Lori",202,37
"2612","7","visit found benzos system narcotics","Lewis_Lori",203,75
"2613","7","find took back surgery pain meds pain meds","Lewis_Lori",204,93
"2614","7","went look sure enough gone know many","Lewis_Lori",207,93
"2615","7","back surgery needed much andn didn lock","Lewis_Lori",208,78
"2616","7","whether using realized realized that started","Lewis_Lori",210,100
"2617","7","went_back home november think december january like_know_what things stressful","Lewis_Lori",212,162
"2618","7","haven found steady must right around crash 2009 2008 nope been because graduated 2009 must around 2012","Lewis_Lori",213,172
"2619","7","fine long_time","Lewis_Lori",214,42
"2620","7","anyways said camille pound sheep move caught stuff said sure long right reasons","Lewis_Lori",218,202
"2621","7","girlfriend always loved","Lewis_Lori",219,60
"2622","7","comes every","Lewis_Lori",220,36
"2623","7","everybody loved time they moved january noticed couldn even conversation ryan","Lewis_Lori",221,161
"2624","7","moody since womb","Lewis_Lori",222,57
"2625","7","lost weight looked pale sick","Lewis_Lori",225,49
"2626","7","never expected know question using anything never thinking heroin know using narcotics again going here went while bother","Lewis_Lori",226,242
"2627","7","sick like enough","Lewis_Lori",229,67
"2628","7","going move moves buddies","Lewis_Lori",230,53
"2629","7","know bind said welcome stay find place loved","Lewis_Lori",232,120
"2630","7","shortly that brought laundry","Lewis_Lori",234,62
"2631","7","dropped buddies picked thought laundry that found needle","Lewis_Lori",235,129
"2632","7","like what hell going call camille like_know_what hold either trying friend","Lewis_Lori",236,188
"2633","7","phone call suspected using well found later well","Lewis_Lori",237,106
"2634","7","know_what didn_know","Lewis_Lori",239,46
"2635","7","flat said coming plan","Lewis_Lori",241,48
"2636","7","three going take take duluth week going deal brains aren developed","Lewis_Lori",242,191
"2637","7","friends really hard time brent","Lewis_Lori",244,48
"2638","7","couple times","Lewis_Lori",245,36
"2639","7","comes divulges","Lewis_Lori",246,43
"2640","7","feels tremendous guilt understand","Lewis_Lori",247,43
"2641","7","friends just weekends four hours talking","Lewis_Lori",248,102
"2642","7","twenty_four year wanted talk know much","Lewis_Lori",249,87
"2643","7","think good talk helps work guilt","Lewis_Lori",251,86
"2644","7","point found needle remember details just crisis mode","Lewis_Lori",252,109
"2645","7","took saintjohn time","Lewis_Lori",254,41
"2646","7","know_going withdrawls time","Lewis_Lori",255,57
"2647","7","doctor going discharge","Lewis_Lori",257,39
"2648","7","went bathroom told discharge going withdrawls","Lewis_Lori",258,107
"2649","7","discharge here probably hold responsible","Lewis_Lori",263,82
"2650","7","care went talked ryan seventy hour hold","Lewis_Lori",264,105
"2651","7","left irate upset","Lewis_Lori",265,44
"2652","7","figured best thing just leave","Lewis_Lori",266,57
"2653","7","discharging couldn believe","Lewis_Lori",268,51
"2654","7","wound going discharged","Lewis_Lori",270,50
"2655","7","came plan talked social worker","Lewis_Lori",271,49
"2656","7","social worker talking said needs inpatient treatment like yeah doctor going discharge tried look","Lewis_Lori",272,175
"2657","7","probably know nothing","Lewis_Lori",273,37
"2658","7","think hibbing closest couldn three weeks","Lewis_Lori",274,79
"2659","7","took home helped withdrawls","Lewis_Lori",275,50
"2660","7","called said","Lewis_Lori",277,48
"2661","7","opening outpatient treatment saintjohn","Lewis_Lori",278,57
"2662","7","like_that well sure continued look","Lewis_Lori",279,78
"2663","7","well weeks wound getting call","Lewis_Lori",280,54
"2664","7","going outpatient treatment","Lewis_Lori",281,36
"2665","7","seemed okay emotional though crying thought okay working things still using","Lewis_Lori",282,142
"2666","7","wound sick withdrawals","Lewis_Lori",283,50
"2667","7","said need kick teatment using using erratically enough withdrawls","Lewis_Lori",284,161
"2668","7","stuff happened found using around june","Lewis_Lori",286,74
"2669","7","again beds open anywhere","Lewis_Lori",288,38
"2670","7","wind going road here remember called","Lewis_Lori",289,88
