"","word1","word2","n","p","p1","p2","p_together"
"619","wants","wants",40,0.000150095498260768,0.000283078348366509,0.000283078348366509,1873.07152140425
"620","address","address",40,0.000150095498260768,0.000270211150713486,0.000270211150713486,2055.70661306045
"621","continued","continued",40,0.000150095498260768,0.000308812743672556,0.000308812743672556,1573.90037562441
"622","went","back",39,0.000146343110804249,0.00521121504947438,0.00642073162885855,4.37369777060624
"623","back","went",39,0.000146343110804249,0.00642073162885855,0.00521121504947438,4.37369777060624
"624","true","true",39,0.000146343110804249,0.000334547138978602,0.000334547138978602,1307.54800436489
"625","moving","moving",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"626","aidan","aidan",39,0.000146343110804249,0.000321679941325579,0.000321679941325579,1414.24392152107
"627","history","history",39,0.000146343110804249,0.000283078348366509,0.000283078348366509,1826.24473336915
"628","nursing","nursing",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"629","american","american",39,0.000146343110804249,0.000257343953060463,0.000257343953060463,2209.75612737667
"630","communities","communities",39,0.000146343110804249,0.000283078348366509,0.000283078348366509,1826.24473336915
"631","paying","paying",39,0.000146343110804249,0.000295945546019532,0.000295945546019532,1670.89310198614
"632","january","january",39,0.000146343110804249,0.000308812743672556,0.000308812743672556,1534.5528662338
"633","dinner","dinner",39,0.000146343110804249,0.000283078348366509,0.000283078348366509,1826.24473336915
"634","send","send",39,0.000146343110804249,0.000295945546019532,0.000295945546019532,1670.89310198614
"635","bigger","bigger",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"636","passed","passed",39,0.000146343110804249,0.000295945546019532,0.000295945546019532,1670.89310198614
"637","mine","mine",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"638","groups","groups",39,0.000146343110804249,0.000308812743672556,0.000308812743672556,1534.5528662338
"639","across","across",39,0.000146343110804249,0.000257343953060463,0.000257343953060463,2209.75612737667
"640","letter","letter",39,0.000146343110804249,0.000283078348366509,0.000283078348366509,1826.24473336915
"641","treat","treat",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"642","peter","peter",39,0.000146343110804249,0.000270211150713486,0.000270211150713486,2004.31394773394
"643","others","others",39,0.000146343110804249,0.000295945546019532,0.000295945546019532,1670.89310198614
"644","choice","choice",39,0.000146343110804249,0.000321679941325579,0.000321679941325579,1414.24392152107
"645","definitely","definitely",39,0.000146343110804249,0.000295945546019532,0.000295945546019532,1670.89310198614
"646","like","that",38,0.00014259072334773,0.0137292998957757,0.00571303575794228,1.81792490003478
"647","that","like",38,0.00014259072334773,0.00571303575794228,0.0137292998957757,1.81792490003478
"648","finding","finding",38,0.00014259072334773,0.000257343953060463,0.000257343953060463,2153.09571385419
"649","five","years",38,0.00014259072334773,0.00174993888081115,0.00415610484192648,19.6056794195428
"650","years","five",38,0.00014259072334773,0.00415610484192648,0.00174993888081115,19.6056794195428
"651","write","write",38,0.00014259072334773,0.000283078348366509,0.000283078348366509,1779.41794533404
"652","friday","friday",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"653","break","break",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"654","assisted","assisted",38,0.00014259072334773,0.00024447675540744,0.00024447675540744,2385.7016219991
"655","past","past",38,0.00014259072334773,0.000257343953060463,0.000257343953060463,2153.09571385419
"656","fall","fall",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"657","hearing","hearing",38,0.00014259072334773,0.000295945546019532,0.000295945546019532,1628.0496891147
"658","area","area",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"659","walked","walked",38,0.00014259072334773,0.000295945546019532,0.000295945546019532,1628.0496891147
"660","court","court",38,0.00014259072334773,0.000283078348366509,0.000283078348366509,1779.41794533404
"661","were","were",38,0.00014259072334773,0.00024447675540744,0.00024447675540744,2385.7016219991
"662","doctors","doctors",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"663","ninety","ninety",38,0.00014259072334773,0.000257343953060463,0.000257343953060463,2153.09571385419
"664","approach","approach",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"665","project","project",38,0.00014259072334773,0.000283078348366509,0.000283078348366509,1779.41794533404
"666","kinds","kinds",38,0.00014259072334773,0.000257343953060463,0.000257343953060463,2153.09571385419
"667","offer","offer",38,0.00014259072334773,0.000257343953060463,0.000257343953060463,2153.09571385419
"668","contact","contact",38,0.00014259072334773,0.000270211150713486,0.000270211150713486,1952.92128240743
"669","good","really",37,0.000138838335891211,0.00304952584376649,0.00948312467027806,4.80093273639103
"670","really","good",37,0.000138838335891211,0.00948312467027806,0.00304952584376649,4.80093273639103
"671","terrible","terrible",37,0.000138838335891211,0.000257343953060463,0.000257343953060463,2096.43530033171
"672","eventually","eventually",37,0.000138838335891211,0.000334547138978602,0.000334547138978602,1240.49426055131
"673","water","water",37,0.000138838335891211,0.000295945546019532,0.000295945546019532,1585.20627624326
"674","down","down",37,0.000138838335891211,0.000270211150713486,0.000270211150713486,1901.52861708092
"675","obviously","obviously",37,0.000138838335891211,0.000308812743672556,0.000308812743672556,1455.85784745258
"676","successful","successful",37,0.000138838335891211,0.000283078348366509,0.000283078348366509,1732.59115729893
"677","watch","watch",37,0.000138838335891211,0.000257343953060463,0.000257343953060463,2096.43530033171
"678","eyes","eyes",37,0.000138838335891211,0.000270211150713486,0.000270211150713486,1901.52861708092
"679","looks","looks",37,0.000138838335891211,0.000257343953060463,0.000257343953060463,2096.43530033171
"680","aware","aware",37,0.000138838335891211,0.000270211150713486,0.000270211150713486,1901.52861708092
"681","prescription","prescription",37,0.000138838335891211,0.000257343953060463,0.000257343953060463,2096.43530033171
"682","language","language",37,0.000138838335891211,0.000257343953060463,0.000257343953060463,2096.43530033171
"683","wife","wife",37,0.000138838335891211,0.000295945546019532,0.000295945546019532,1585.20627624326
"684","greater","greater",37,0.000138838335891211,0.00024447675540744,0.00024447675540744,2322.92000036755
"685","noah","noah",37,0.000138838335891211,0.000295945546019532,0.000295945546019532,1585.20627624326
"686","2017","2017",36,0.000135085948434692,0.00024447675540744,0.00024447675540744,2260.13837873599
"687","even","though",36,0.000135085948434692,0.0034998777616223,0.00069482867326325,55.5494250220379
"688","though","even",36,0.000135085948434692,0.00069482867326325,0.0034998777616223,55.5494250220379
"689","behavior","behavior",36,0.000135085948434692,0.000283078348366509,0.000283078348366509,1685.76436926383
"690","except","except",36,0.000135085948434692,0.000270211150713486,0.000270211150713486,1850.13595175441
"691","angry","angry",36,0.000135085948434692,0.000283078348366509,0.000283078348366509,1685.76436926383
"692","single","single",36,0.000135085948434692,0.000257343953060463,0.000257343953060463,2039.77488680923
"693","driving","driving",36,0.000135085948434692,0.000270211150713486,0.000270211150713486,1850.13595175441
"694","fourteen","fourteen",36,0.000135085948434692,0.000257343953060463,0.000257343953060463,2039.77488680923
"695","would","would",36,0.000135085948434692,0.000257343953060463,0.000257343953060463,2039.77488680923
"696","helpful","helpful",36,0.000135085948434692,0.000334547138978602,0.000334547138978602,1206.96738864452
"697","trip","trip",36,0.000135085948434692,0.000270211150713486,0.000270211150713486,1850.13595175441
"698","late","late",36,0.000135085948434692,0.000270211150713486,0.000270211150713486,1850.13595175441
"699","myself","myself",36,0.000135085948434692,0.000231609557754417,0.000231609557754417,2518.24060099905
"700","brianna","brianna",36,0.000135085948434692,0.000295945546019532,0.000295945546019532,1542.36286337182
"701","marijuana","marijuana",36,0.000135085948434692,0.000257343953060463,0.000257343953060463,2039.77488680923
"702","like","know",35,0.000131333560978172,0.0137292998957757,0.0114904075041497,0.832514673971251
"703","know","like",35,0.000131333560978172,0.0114904075041497,0.0137292998957757,0.832514673971251
"704","long","time",35,0.000131333560978172,0.00212308761274882,0.0081706705096697,7.57094525711956
"705","walking","walking",35,0.000131333560978172,0.00024447675540744,0.00024447675540744,2197.35675710444
"706","time","long",35,0.000131333560978172,0.0081706705096697,0.00212308761274882,7.57094525711956
"707","counseling","counseling",35,0.000131333560978172,0.000283078348366509,0.000283078348366509,1638.93758122872
"708","seemed","seemed",35,0.000131333560978172,0.000270211150713486,0.000270211150713486,1798.74328642789
"709","eleven","eleven",35,0.000131333560978172,0.000231609557754417,0.000231609557754417,2448.28947319352
"710","society","society",35,0.000131333560978172,0.000257343953060463,0.000257343953060463,1983.11447328675
"711","risk","risk",35,0.000131333560978172,0.000257343953060463,0.000257343953060463,1983.11447328675
"712","culture","culture",35,0.000131333560978172,0.00024447675540744,0.00024447675540744,2197.35675710444
"713","homeless","homeless",35,0.000131333560978172,0.00024447675540744,0.00024447675540744,2197.35675710444
"714","york","york",35,0.000131333560978172,0.000231609557754417,0.000231609557754417,2448.28947319352
"715","anywhere","anywhere",35,0.000131333560978172,0.000270211150713486,0.000270211150713486,1798.74328642789
"716","falls","falls",35,0.000131333560978172,0.000257343953060463,0.000257343953060463,1983.11447328675
"717","pharmaceutical","pharmaceutical",35,0.000131333560978172,0.000231609557754417,0.000231609557754417,2448.28947319352
"718","knows","knows",34,0.000127581173521653,0.000295945546019532,0.000295945546019532,1456.67603762894
"719","homes","homes",34,0.000127581173521653,0.000257343953060463,0.000257343953060463,1926.45405976427
"720","drive","drive",34,0.000127581173521653,0.000257343953060463,0.000257343953060463,1926.45405976427
"721","happy","happy",34,0.000127581173521653,0.000283078348366509,0.000283078348366509,1592.11079319362
"722","wrong","wrong",34,0.000127581173521653,0.000257343953060463,0.000257343953060463,1926.45405976427
"723","anyways","anyways",34,0.000127581173521653,0.000334547138978602,0.000334547138978602,1139.91364483093
"724","paid","paid",34,0.000127581173521653,0.000270211150713486,0.000270211150713486,1747.35062110138
"725","usually","usually",34,0.000127581173521653,0.000270211150713486,0.000270211150713486,1747.35062110138
"726","syringe","syringe",34,0.000127581173521653,0.00024447675540744,0.00024447675540744,2134.57513547288
"727","black","black",34,0.000127581173521653,0.000231609557754417,0.000231609557754417,2378.33834538799
"728","brothers","brothers",34,0.000127581173521653,0.000231609557754417,0.000231609557754417,2378.33834538799
"729","paper","paper",34,0.000127581173521653,0.000270211150713486,0.000270211150713486,1747.35062110138
"730","opioids","opioids",34,0.000127581173521653,0.00024447675540744,0.00024447675540744,2134.57513547288
"731","judge","judge",34,0.000127581173521653,0.000257343953060463,0.000257343953060463,1926.45405976427
"732","funding","funding",34,0.000127581173521653,0.000270211150713486,0.000270211150713486,1747.35062110138
"733","fifty","fifty",34,0.000127581173521653,0.000231609557754417,0.000231609557754417,2378.33834538799
"734","wound","wound",34,0.000127581173521653,0.000283078348366509,0.000283078348366509,1592.11079319362
"735","devon","devon",34,0.000127581173521653,0.000257343953060463,0.000257343953060463,1926.45405976427
"736","master","master",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"737","cities","cities",33,0.000123828786065134,0.000257343953060463,0.000257343953060463,1869.7936462418
"738","willing","willing",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"739","longer","longer",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"740","fairly","fairly",33,0.000123828786065134,0.000218742360101394,0.000218742360101394,2587.94968337965
"741","schools","schools",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"742","north","north",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"743","jamie","jamie",33,0.000123828786065134,0.000283078348366509,0.000283078348366509,1545.28400515851
"744","wait","wait",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"745","rehab","rehab",33,0.000123828786065134,0.000270211150713486,0.000270211150713486,1695.95795577487
"746","questions","questions",33,0.000123828786065134,0.000270211150713486,0.000270211150713486,1695.95795577487
"747","meth","meth",33,0.000123828786065134,0.000270211150713486,0.000270211150713486,1695.95795577487
"748","staying","staying",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"749","word","word",33,0.000123828786065134,0.000270211150713486,0.000270211150713486,1695.95795577487
"750","illness","illness",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"751","moment","moment",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"752","notice","notice",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"753","straight","straight",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"754","hell","hell",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"755","semester","semester",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"756","blood","blood",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"757","worst","worst",33,0.000123828786065134,0.000231609557754417,0.000231609557754417,2308.38721758246
"758","hadn","hadn",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"759","example","example",33,0.000123828786065134,0.00024447675540744,0.00024447675540744,2071.79351384133
"760","dick","dick",33,0.000123828786065134,0.000257343953060463,0.000257343953060463,1869.7936462418
"761","want","didn",32,0.000120076398608615,0.00499247268937298,0.00329400259917393,7.30159968073179
"762","people","like",32,0.000120076398608615,0.0113102667370073,0.0137292998957757,0.773279353921745
"763","like","people",32,0.000120076398608615,0.0137292998957757,0.0113102667370073,0.773279353921745
"764","didn","want",32,0.000120076398608615,0.00329400259917393,0.00499247268937298,7.30159968073179
"765","pretty","much",32,0.000120076398608615,0.00149259492775069,0.0031138618320316,25.8354692607483
"766","sisters","sisters",32,0.000120076398608615,0.000257343953060463,0.000257343953060463,1813.13323271932
"767","john","john",32,0.000120076398608615,0.000270211150713486,0.000270211150713486,1644.56529044836
"768","listen","listen",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"769","healthy","healthy",32,0.000120076398608615,0.000218742360101394,0.000218742360101394,2509.52696570148
"770","noticed","noticed",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"771","visit","visit",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"772","dealer","dealer",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"773","hennepin","hennepin",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"774","have","have",32,0.000120076398608615,0.000218742360101394,0.000218742360101394,2509.52696570148
"775","rule","rule",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"776","when","when",32,0.000120076398608615,0.000218742360101394,0.000218742360101394,2509.52696570148
"777","funny","funny",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"778","assessment","assessment",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"779","seems","seems",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"780","much","pretty",32,0.000120076398608615,0.0031138618320316,0.00149259492775069,25.8354692607483
"781","abuse","substance",32,0.000120076398608615,0.000784899056834412,0.0010551102075479,144.992661552924
"782","hang","hang",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"783","shot","shot",32,0.000120076398608615,0.000231609557754417,0.000231609557754417,2238.43608977694
"784","before","before",32,0.000120076398608615,0.00020587516244837,0.00020587516244837,2833.02067612393
"785","ride","ride",32,0.000120076398608615,0.00020587516244837,0.00020587516244837,2833.02067612393
"786","south","south",32,0.000120076398608615,0.000218742360101394,0.000218742360101394,2509.52696570148
"787","possible","possible",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"788","eighties","eighties",32,0.000120076398608615,0.000257343953060463,0.000257343953060463,1813.13323271932
"789","david","david",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"790","bought","bought",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"791","forward","forward",32,0.000120076398608615,0.00024447675540744,0.00024447675540744,2009.01189220977
"792","substance","abuse",32,0.000120076398608615,0.0010551102075479,0.000784899056834412,144.992661552924
"793","back","came",31,0.000116324011152096,0.00642073162885855,0.00236756436815626,7.65214262959327
"794","came","back",31,0.000116324011152096,0.00236756436815626,0.00642073162885855,7.65214262959327
"795","protect","protect",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"796","hired","hired",31,0.000116324011152096,0.00024447675540744,0.00024447675540744,1946.23027057821
"797","november","november",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"798","building","building",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"799","clock","clock",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"800","nurse","nurse",31,0.000116324011152096,0.00020587516244837,0.00020587516244837,2744.48877999506
"801","sunday","sunday",31,0.000116324011152096,0.000257343953060463,0.000257343953060463,1756.47281919684
"802","challenge","challenge",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"803","follow","follow",31,0.000116324011152096,0.00024447675540744,0.00024447675540744,1946.23027057821
"804","safe","safe",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"805","church","church",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"806","calls","calls",31,0.000116324011152096,0.00024447675540744,0.00024447675540744,1946.23027057821
"807","trained","trained",31,0.000116324011152096,0.00020587516244837,0.00020587516244837,2744.48877999506
"808","development","development",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"809","certainly","certainly",31,0.000116324011152096,0.000283078348366509,0.000283078348366509,1451.6304290883
"810","areas","areas",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"811","normal","normal",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"812","path","path",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"813","short","short",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"814","earlier","earlier",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"815","changes","changes",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"816","partner","partner",31,0.000116324011152096,0.000218742360101394,0.000218742360101394,2431.10424802331
"817","inpatient","inpatient",31,0.000116324011152096,0.000231609557754417,0.000231609557754417,2168.48496197141
"818","fricken","fricken",31,0.000116324011152096,0.00020587516244837,0.00020587516244837,2744.48877999506
"819","know","just",30,0.000112571623695576,0.0114904075041497,0.0159681922874017,0.613532743497635
"820","going","back",30,0.000112571623695576,0.011696282666598,0.00642073162885855,1.49898248040579
"821","just","know",30,0.000112571623695576,0.0159681922874017,0.0114904075041497,0.613532743497635
"822","going","know",30,0.000112571623695576,0.011696282666598,0.0114904075041497,0.837617309879609
"823","well","said",30,0.000112571623695576,0.00451638637621112,0.00819640490497574,3.04098611399475
"824","time","first",30,0.000112571623695576,0.0081706705096697,0.00263777551886975,5.22316083940652
"825","first","time",30,0.000112571623695576,0.00263777551886975,0.0081706705096697,5.22316083940652
"826","said","well",30,0.000112571623695576,0.00819640490497574,0.00451638637621112,3.04098611399475
"827","back","going",30,0.000112571623695576,0.00642073162885855,0.011696282666598,1.49898248040579
"828","know","going",30,0.000112571623695576,0.0114904075041497,0.011696282666598,0.837617309879609
"829","apartment","apartment",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"830","figured","figured",30,0.000112571623695576,0.000257343953060463,0.000257343953060463,1699.81240567436
"831","line","line",30,0.000112571623695576,0.00020587516244837,0.00020587516244837,2655.95688386619
"832","worker","worker",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"833","steps","steps",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"834","shame","shame",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"835","future","future",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"836","weekend","weekend",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"837","order","order",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"838","facility","facility",30,0.000112571623695576,0.00024447675540744,0.00024447675540744,1883.44864894666
"839","monday","monday",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"840","aren","aren",30,0.000112571623695576,0.00020587516244837,0.00020587516244837,2655.95688386619
"841","skills","skills",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"842","road","road",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"843","houses","houses",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"844","role","role",30,0.000112571623695576,0.00020587516244837,0.00020587516244837,2655.95688386619
"845","dealers","dealers",30,0.000112571623695576,0.00024447675540744,0.00024447675540744,1883.44864894666
"846","rochester","rochester",30,0.000112571623695576,0.00024447675540744,0.00024447675540744,1883.44864894666
"847","writing","writing",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"848","face","face",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"849","rather","rather",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"850","relationships","relationships",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"851","create","create",30,0.000112571623695576,0.00020587516244837,0.00020587516244837,2655.95688386619
"852","awareness","awareness",30,0.000112571623695576,0.000218742360101394,0.000218742360101394,2352.68153034514
"853","rock","rock",30,0.000112571623695576,0.000193007964795347,0.000193007964795347,3021.88872119886
"854","boys","boys",30,0.000112571623695576,0.000231609557754417,0.000231609557754417,2098.53383416588
"855","political","political",30,0.000112571623695576,0.00020587516244837,0.00020587516244837,2655.95688386619
"856","matthew","matthew",30,0.000112571623695576,0.000270211150713486,0.000270211150713486,1541.77995979534
"857","crying","crying",30,0.000112571623695576,0.000257343953060463,0.000257343953060463,1699.81240567436
"858","campaign","campaign",30,0.000112571623695576,0.00024447675540744,0.00024447675540744,1883.44864894666
"859","really","just",29,0.000108819236239057,0.00948312467027806,0.0159681922874017,0.718618609604624
"860","focus","focus",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"861","just","really",29,0.000108819236239057,0.0159681922874017,0.00948312467027806,0.718618609604624
"862","addicted","addicted",29,0.000108819236239057,0.000193007964795347,0.000193007964795347,2921.1590971589
"863","utah","utah",29,0.000108819236239057,0.00024447675540744,0.00024447675540744,1820.6670273151
"864","background","background",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"865","deep","deep",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"866","environment","environment",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"867","tough","tough",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"868","related","related",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"869","pregnant","pregnant",29,0.000108819236239057,0.00024447675540744,0.00024447675540744,1820.6670273151
"870","neighborhood","neighborhood",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"871","counselors","counselors",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"872","knowing","knowing",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"873","body","body",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"874","supportive","supportive",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"875","hands","hands",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"876","policy","policy",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"877","sudden","sudden",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"878","starts","starts",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"879","stupid","stupid",29,0.000108819236239057,0.00020587516244837,0.00020587516244837,2567.42498773731
"880","kill","kill",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"881","trust","trust",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"882","sorry","sorry",29,0.000108819236239057,0.00024447675540744,0.00024447675540744,1820.6670273151
"883","identify","identify",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"884","members","members",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"885","syringes","syringes",29,0.000108819236239057,0.000218742360101394,0.000218742360101394,2274.25881266696
"886","florida","florida",29,0.000108819236239057,0.000231609557754417,0.000231609557754417,2028.58270636035
"887","well","really",28,0.000105066848782538,0.00451638637621112,0.00948312467027806,2.45314465532385
"888","what","know",28,0.000105066848782538,0.00150546212540371,0.0114904075041497,6.07379936497316
"889","kind","thing",28,0.000105066848782538,0.00527555103773949,0.00391162808651904,5.09143638841272
"890","people","think",28,0.000105066848782538,0.0113102667370073,0.00819640490497574,1.13336410801443
"891","eighty","eighty",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"892","think","people",28,0.000105066848782538,0.00819640490497574,0.0113102667370073,1.13336410801443
"893","really","well",28,0.000105066848782538,0.00948312467027806,0.00451638637621112,2.45314465532385
"894","thing","kind",28,0.000105066848782538,0.00391162808651904,0.00527555103773949,5.09143638841272
"895","come","home",28,0.000105066848782538,0.0036671513311116,0.00331973699447997,8.6304451441828
"896","home","come",28,0.000105066848782538,0.00331973699447997,0.0036671513311116,8.6304451441828
"897","drove","drove",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"898","eighth","eighth",28,0.000105066848782538,0.00020587516244837,0.00020587516244837,2478.89309160844
"899","sixteen","sixteen",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"900","doors","doors",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"901","impact","impact",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"902","actively","actively",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"903","connected","connected",28,0.000105066848782538,0.000218742360101394,0.000218742360101394,2195.83609498879
"904","july","july",28,0.000105066848782538,0.000218742360101394,0.000218742360101394,2195.83609498879
"905","know","what",28,0.000105066848782538,0.0114904075041497,0.00150546212540371,6.07379936497316
"906","over","over",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"907","means","means",28,0.000105066848782538,0.00020587516244837,0.00020587516244837,2478.89309160844
"908","higher","higher",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"909","other","other",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"910","wanting","wanting",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"911","develop","develop",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"912","tomorrow","tomorrow",28,0.000105066848782538,0.00020587516244837,0.00020587516244837,2478.89309160844
"913","birthday","birthday",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"914","rural","rural",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"915","minute","minute",28,0.000105066848782538,0.000180140767142324,0.000180140767142324,3237.73791557021
"916","sponsor","sponsor",28,0.000105066848782538,0.00024447675540744,0.00024447675540744,1757.88540568355
"917","company","company",28,0.000105066848782538,0.000218742360101394,0.000218742360101394,2195.83609498879
"918","leaving","leaving",28,0.000105066848782538,0.000218742360101394,0.000218742360101394,2195.83609498879
"919","narcotics","narcotics",28,0.000105066848782538,0.000193007964795347,0.000193007964795347,2820.42947311894
"920","probation","probation",28,0.000105066848782538,0.00020587516244837,0.00020587516244837,2478.89309160844
"921","know","really",27,0.000101314461326019,0.0114904075041497,0.00948312467027806,0.929789309650622
"922","really","know",27,0.000101314461326019,0.00948312467027806,0.0114904075041497,0.929789309650622
