"","id","sentences","doc_id","sentence_id","nchar","description","family_experience","treatment_prof","personal_experience"
"4240","12","now want think_time want push away time afraid think","Espuche_Nancy 2",9,121,"Mother of child addicted to opiods",TRUE,NA,NA
"4241","12"," think one big challenges -- actually, i’ll tell challenges grief therapist told saturday","Espuche_Nancy 2",10,122,"Mother of child addicted to opiods",TRUE,NA,NA
"4242","12","situation little different much trauma long","Espuche_Nancy 2",11,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4243","12","i’m single; don’t partner really go mourning lucas child","Espuche_Nancy 2",13,101,"Mother of child addicted to opiods",TRUE,NA,NA
"4244","12","say ‘is,’ don’t_know ‘is’ versus ‘was.’ that’s big one","Espuche_Nancy 2",14,81,"Mother of child addicted to opiods",TRUE,NA,NA
"4245","12","lucas hard life life filled lot suffering feels really horrible","Espuche_Nancy 2",24,94,"Mother of child addicted to opiods",TRUE,NA,NA
"4246","12","every morning wake often go sleep new song head every_day","Espuche_Nancy 2",26,98,"Mother of child addicted to opiods",TRUE,NA,NA
"4247","12","last night john legend’s “they got nothing you, babe.” lucas listened music lot","Espuche_Nancy 2",27,105,"Mother of child addicted to opiods",TRUE,NA,NA
"4248","12","lack form lucas, body, evaporating -- don’t_know","Espuche_Nancy 2",29,67,"Mother of child addicted to opiods",TRUE,NA,NA
"4249","12","knew cry much?  piece confrontation part says you’ve_got_go part says don’t_want","Espuche_Nancy 2",31,162,"Mother of child addicted to opiods",TRUE,NA,NA
"4250","12","healthier, higher vibrational part goes, “come nancy, you’re still part living","Espuche_Nancy 2",36,92,"Mother of child addicted to opiods",TRUE,NA,NA
"4251","12","you’ve_got find way live.” snake rears it’s ugly head goes, “really? why?” that’s scary","Espuche_Nancy 2",37,104,"Mother of child addicted to opiods",TRUE,NA,NA
"4252","12","lack desire anything scary living last number years desire keep lucas alive","Espuche_Nancy 2",38,141,"Mother of child addicted to opiods",TRUE,NA,NA
"4253","12","consumed thinking, finances, activity, sleep","Espuche_Nancy 2",39,66,"Mother of child addicted to opiods",TRUE,NA,NA
"4254","12"," as: last interview beginning june last summer","Espuche_Nancy 2",40,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4255","12","able back time little_bit? ne: think july rocky","Espuche_Nancy 2",43,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4256","12","acceleration sadness really_started summer","Espuche_Nancy 2",44,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4257","12","calling constantly crying, “i’m scared, i’m scared.” as: know doing? ne: know july","Espuche_Nancy 2",45,135,"Mother of child addicted to opiods",TRUE,NA,NA
"4258","12","august lucas called tell arrested","Espuche_Nancy 2",46,62,"Mother of child addicted to opiods",TRUE,NA,NA
"4259","12","don’t_know called father called","Espuche_Nancy 2",47,52,"Mother of child addicted to opiods",TRUE,NA,NA
"4260","12","told wobbly tire problem tire","Espuche_Nancy 2",49,69,"Mother of child addicted to opiods",TRUE,NA,NA
"4261","12","stupid stories made whole life","Espuche_Nancy 2",50,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4262","12","called father, me, knowing wouldn’t bail","Espuche_Nancy 2",52,61,"Mother of child addicted to opiods",TRUE,NA,NA
"4263","12","father said gave breathalyzer came clean, hired lawyer","Espuche_Nancy 2",53,99,"Mother of child addicted to opiods",TRUE,NA,NA
"4264","12","breathalyzer clean just tire don’t put jail","Espuche_Nancy 2",55,81,"Mother of child addicted to opiods",TRUE,NA,NA
"4265","12","jail?  well, lucas proceeds tell scale car friend’s scale","Espuche_Nancy 2",56,120,"Mother of child addicted to opiods",TRUE,NA,NA
"4266","12","somewhere lucas must really_thought stupid","Espuche_Nancy 2",57,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4267","12","really_thought going believe garbage","Espuche_Nancy 2",58,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4268","12","called michael knoth, one contacts new_york lucas loved","Espuche_Nancy 2",59,70,"Mother of child addicted to opiods",TRUE,NA,NA
"4269","12","session said, “you_need_get california.” said, “when?” said, “today.” flew afternoon","Espuche_Nancy 2",60,126,"Mother of child addicted to opiods",TRUE,NA,NA
"4270","12"," as: therapist worked with? ne: man mentioned lucas’s service","Espuche_Nancy 2",61,101,"Mother of child addicted to opiods",TRUE,NA,NA
"4271","12","called lucas plane said, “i’ll see four hours","Espuche_Nancy 2",62,67,"Mother of child addicted to opiods",TRUE,NA,NA
"4272","12","i’m plane.” learned time lucas xanax grand mal seizure college","Espuche_Nancy 2",63,115,"Mother of child addicted to opiods",TRUE,NA,NA
"4273","12","withdrawing take hospital one_night","Espuche_Nancy 2",66,66,"Mother of child addicted to opiods",TRUE,NA,NA
"4274","12"," as: got jail? ne: no, already","Espuche_Nancy 2",67,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4275","12","lucas_really lay bed two_days watched television slept ate","Espuche_Nancy 2",69,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4276","12","knew trouble left, didn’t realize much trouble","Espuche_Nancy 2",70,76,"Mother of child addicted to opiods",TRUE,NA,NA
"4277","12","day leaving really_didn’t feel well","Espuche_Nancy 2",73,54,"Mother of child addicted to opiods",TRUE,NA,NA
"4278","12","said, “you_need_go doctor.” time got california legs feet swollen -- sent pictures father -- told go hospital","Espuche_Nancy 2",75,189,"Mother of child addicted to opiods",TRUE,NA,NA
"4279","12","kept spreading killed","Espuche_Nancy 2",78,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4280","12","walking around underwear front there’s mark","Espuche_Nancy 2",81,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4281","12"," beginning october called one_night screaming needed help vomiting profusely","Espuche_Nancy 2",83,117,"Mother of child addicted to opiods",TRUE,NA,NA
"4282","12","you’ve_got_call ambulance.” didn’t_ask drug took, although turning point","Espuche_Nancy 2",86,116,"Mother of child addicted to opiods",TRUE,NA,NA
"4283","12"," as: knew using_drugs again? ne: thought xanax","Espuche_Nancy 2",89,70,"Mother of child addicted to opiods",TRUE,NA,NA
"4284","12","ended calling santa monica police, told already called already way","Espuche_Nancy 2",90,123,"Mother of child addicted to opiods",TRUE,NA,NA
"4285","12","made cock bull story kidney stone appendicitis","Espuche_Nancy 2",91,78,"Mother of child addicted to opiods",TRUE,NA,NA
"4286","12","said, “really? don’t_think_so.” just accelerated beginning october -- crying, screaming, “i’m scared.” went see friends party october -- monica’s sixtieth -- high kite","Espuche_Nancy 2",92,225,"Mother of child addicted to opiods",TRUE,NA,NA
"4287","12","still didn’t_know heroin, breakdown","Espuche_Nancy 2",93,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4288","12"," as: used heroin before, nancy? ne: had, never shot","Espuche_Nancy 2",94,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4289","12"," as: using pain pills? ne: oxycontin guy","Espuche_Nancy 2",95,57,"Mother of child addicted to opiods",TRUE,NA,NA
"4290","12","say scared ever explain scared of? ne: “what frightened of?” “my future, life.” said, “lucas, need_help i’m support","Espuche_Nancy 2",97,191,"Mother of child addicted to opiods",TRUE,NA,NA
"4291","12","just called everyday, “don’t stop talking","Espuche_Nancy 2",99,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4292","12","need_you, mom.” said, “lucas, i’m here.” wouldn’t give money say, “you’re abandoning me.” said, “i_think confusing money abandonment","Espuche_Nancy 2",101,175,"Mother of child addicted to opiods",TRUE,NA,NA
"4293","12","doesn’t exist anymore.” as: plus, didn’t job point","Espuche_Nancy 2",105,72,"Mother of child addicted to opiods",TRUE,NA,NA
"4294","12","end october hands knees","Espuche_Nancy 2",112,71,"Mother of child addicted to opiods",TRUE,NA,NA
"4295","12","lost wallet, lost phone, computer gone","Espuche_Nancy 2",122,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4296","12"," called psychiatrist said, “how give xanax without knowing medical history?” referred therapisainti went berserk","Espuche_Nancy 2",125,159,"Mother of child addicted to opiods",TRUE,NA,NA
"4297","12","said, “don’t talk hipaa [health insurance portability accountability act], know hipaa","Espuche_Nancy 2",126,115,"Mother of child addicted to opiods",TRUE,NA,NA
"4298","12"," as: long stay california point? ne: october? days","Espuche_Nancy 2",133,91,"Mother of child addicted to opiods",TRUE,NA,NA
"4299","12"," as: didn’t come_back meeting? visit meeting? ne: interviewed first_time? as: thought trying_get clean crashed car","Espuche_Nancy 2",134,196,"Mother of child addicted to opiods",TRUE,NA,NA
"4300","12"," ne: july. as: summer? came visited came meeting","Espuche_Nancy 2",135,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4301","12"," as: that’s told_us wasn’t us","Espuche_Nancy 2",138,51,"Mother of child addicted to opiods",TRUE,NA,NA
"4302","12"," as: came meeting even_though using","Espuche_Nancy 2",143,61,"Mother of child addicted to opiods",TRUE,NA,NA
"4303","12","didn’t_want recovery walk. as: that’s right, done_year","Espuche_Nancy 2",147,94,"Mother of child addicted to opiods",TRUE,NA,NA
"4304","12"," as: using first recovery walk? ne: got arrested asked long using said last_year","Espuche_Nancy 2",149,144,"Mother of child addicted to opiods",TRUE,NA,NA
"4305","12","outside lucas swallowed -- everything came easy lucas except","Espuche_Nancy 2",151,84,"Mother of child addicted to opiods",TRUE,NA,NA
"4306","12","charming, funny, handsome, thought","Espuche_Nancy 2",157,90,"Mother of child addicted to opiods",TRUE,NA,NA
"4307","12"," came_back october twenty-sixth held dear life","Espuche_Nancy 2",159,61,"Mother of child addicted to opiods",TRUE,NA,NA
"4308","12","talk minute said, “hello” tell high","Espuche_Nancy 2",160,79,"Mother of child addicted to opiods",TRUE,NA,NA
"4309","12"," as: spent time october? ne: no, always knew high","Espuche_Nancy 2",162,105,"Mother of child addicted to opiods",TRUE,NA,NA
"4310","12","say, “what doing?” says, “i’m_going_work.” said, “really? you’re high kite","Espuche_Nancy 2",164,103,"Mother of child addicted to opiods",TRUE,NA,NA
"4311","12","you’re_going_work?” response: “okay, mom.” that’s said knew knew didn’t_want admit","Espuche_Nancy 2",165,134,"Mother of child addicted to opiods",TRUE,NA,NA
"4312","12","never_really allowed penetrate consciousness, knew lucas wasn’t_going_make","Espuche_Nancy 2",169,97,"Mother of child addicted to opiods",TRUE,NA,NA
"4313","12","couldn’t look can look that? horrifying","Espuche_Nancy 2",174,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4314","12"," as: point say knew that? ne: probably four_years_ago","Espuche_Nancy 2",178,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4315","12"," as: couldn’t_get grip anything pull up. ne: believe fall net fall","Espuche_Nancy 2",181,126,"Mother of child addicted to opiods",TRUE,NA,NA
"4316","12","many_people rooting there, available","Espuche_Nancy 2",182,54,"Mother of child addicted to opiods",TRUE,NA,NA
"4317","12","don’t_really_think lucas knew live earth plane","Espuche_Nancy 2",189,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4318","12","wrote remarkable stacks letters poemisshe present express ‘locked up’","Espuche_Nancy 2",190,121,"Mother of child addicted to opiods",TRUE,NA,NA
"4319","12","but, minute stepped back real world couldn’t","Espuche_Nancy 2",194,69,"Mother of child addicted to opiods",TRUE,NA,NA
"4320","12","wanted set crazy standards. think thing hard became like thug","Espuche_Nancy 2",199,116,"Mother of child addicted to opiods",TRUE,NA,NA
"4321","12","person met, that, thuggish, hanging sludge, garbage, awful people","Espuche_Nancy 2",201,121,"Mother of child addicted to opiods",TRUE,NA,NA
"4322","12"," as: keep thinking road trip story drug dealer","Espuche_Nancy 2",202,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4323","12","november going_see tony robbins nevada roommate spiritual","Espuche_Nancy 2",205,94,"Mother of child addicted to opiods",TRUE,NA,NA
"4324","12","trying influence lucas best ability","Espuche_Nancy 2",206,59,"Mother of child addicted to opiods",TRUE,NA,NA
"4325","12","never_really looked picture didn’t like","Espuche_Nancy 2",207,61,"Mother of child addicted to opiods",TRUE,NA,NA
"4326","12","looked long ago looked_like lucas broken nose black eye","Espuche_Nancy 2",208,90,"Mother of child addicted to opiods",TRUE,NA,NA
"4327","12","think -- father thinks -- trouble","Espuche_Nancy 2",210,62,"Mother of child addicted to opiods",TRUE,NA,NA
"4328","12","think everything started come mouth lie everybody. don’t_know_know","Espuche_Nancy 2",212,110,"Mother of child addicted to opiods",TRUE,NA,NA
"4329","12","called one_night end november: “mom something mentally wrong","Espuche_Nancy 2",213,93,"Mother of child addicted to opiods",TRUE,NA,NA
"4330","12","said, “what thoughts having? head? hearing? believing?” goes, “i_don’t_know.” sobbing","Espuche_Nancy 2",217,147,"Mother of child addicted to opiods",TRUE,NA,NA
"4331","12","think knew far reality going living dangerous world","Espuche_Nancy 2",218,98,"Mother of child addicted to opiods",TRUE,NA,NA
"4332","12","i’ll come there.” as: lived","Espuche_Nancy 2",223,63,"Mother of child addicted to opiods",TRUE,NA,NA
"4333","12","called first week december six morning said, “i got","Espuche_Nancy 2",225,86,"Mother of child addicted to opiods",TRUE,NA,NA
"4334","12","epiphany.” went, “okay, happened?” heard people suddenly epiphanies","Espuche_Nancy 2",226,116,"Mother of child addicted to opiods",TRUE,NA,NA
"4335","12","said talking father father side father isn’t side","Espuche_Nancy 2",230,114,"Mother of child addicted to opiods",TRUE,NA,NA
"4336","12","understood addiction purpose life","Espuche_Nancy 2",231,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4337","12","anyway, confusing, gave sense hope moment","Espuche_Nancy 2",232,91,"Mother of child addicted to opiods",TRUE,NA,NA
"4338","12","think premonition maybe side","Espuche_Nancy 2",236,66,"Mother of child addicted to opiods",TRUE,NA,NA
"4339","12"," as: just straight you. ne: never","Espuche_Nancy 2",239,54,"Mother of child addicted to opiods",TRUE,NA,NA
"4340","12"," as: get final statement wouldn’t get anything led","Espuche_Nancy 2",242,88,"Mother of child addicted to opiods",TRUE,NA,NA
"4341","12","thought sounded like maybe got footing","Espuche_Nancy 2",244,54,"Mother of child addicted to opiods",TRUE,NA,NA
"4342","12","went, “if happiness end goal might well give today","Espuche_Nancy 2",254,73,"Mother of child addicted to opiods",TRUE,NA,NA
"4343","12","that’s world works.” couldn’t anymore","Espuche_Nancy 2",255,57,"Mother of child addicted to opiods",TRUE,NA,NA
"4344","12"," midnight december nineteenth clock swinging twentieth woke dead sleep severe panic attack","Espuche_Nancy 2",262,146,"Mother of child addicted to opiods",TRUE,NA,NA
"4345","12","went breakfasaintand crying saying, “i_think_something terribly wrong, don’t_know_what.” texted lucas afternoon never heard","Espuche_Nancy 2",267,168,"Mother of child addicted to opiods",TRUE,NA,NA
"4346","12","dad, definitely responded","Espuche_Nancy 2",269,67,"Mother of child addicted to opiods",TRUE,NA,NA
"4347","12"," as: last_time talked lucas? ne: day died","Espuche_Nancy 2",270,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4348","12","day went paid four thousand_dollars rent","Espuche_Nancy 2",276,59,"Mother of child addicted to opiods",TRUE,NA,NA
"4349","12","father said going_get kicked","Espuche_Nancy 2",277,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4350","12","called father told father didn’t give shit wouldn’t give money","Espuche_Nancy 2",279,105,"Mother of child addicted to opiods",TRUE,NA,NA
"4351","12","but, say him, “if name wasn’t lease can rest assured wouldn’t getting dime anybody","Espuche_Nancy 2",281,125,"Mother of child addicted to opiods",TRUE,NA,NA
"4352","12","i’m safeguard i’m cosigner","Espuche_Nancy 2",282,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4353","12","it’s me.” know_said_something_like, “you_ass","Espuche_Nancy 2",284,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4354","12","can’t even stand it.” hung texted said, “i apologize","Espuche_Nancy 2",285,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4355","12","you’re behavior ass-like hard watch witness side it.” wrote back, “no, mom","Espuche_Nancy 2",287,153,"Mother of child addicted to opiods",TRUE,NA,NA
"4356","12"," learn also ex-girlfriend hazelden [betty ford foundation], audrey, liked lot","Espuche_Nancy 2",289,106,"Mother of child addicted to opiods",TRUE,NA,NA
"4357","12","learn -- saw phone -- contacted night wanted see","Espuche_Nancy 2",293,107,"Mother of child addicted to opiods",TRUE,NA,NA
"4358","12","think_don’t_want call kill","Espuche_Nancy 2",296,55,"Mother of child addicted to opiods",TRUE,NA,NA
"4359","12","text was, “audrey game.” called","Espuche_Nancy 2",301,57,"Mother of child addicted to opiods",TRUE,NA,NA
"4360","12","anxiety high. as: twenty-four hours later basically wake later night? ne: woke reason morning fallen back asleep feeling doom","Espuche_Nancy 2",305,203,"Mother of child addicted to opiods",TRUE,NA,NA
"4361","12","mother goes, “what talking_about?” go, “i_don’t_know, something lucas","Espuche_Nancy 2",306,91,"Mother of child addicted to opiods",TRUE,NA,NA
"4362","12","know_it.” didn’t respond day agitation really heightened","Espuche_Nancy 2",307,74,"Mother of child addicted to opiods",TRUE,NA,NA
"4363","12","spoke bunch friends including kim said, “i haven’t heard lucas.” goes, “nancy.” “no, kim","Espuche_Nancy 2",308,116,"Mother of child addicted to opiods",TRUE,NA,NA
"4364","12","i’m telling right_now.” people_think you’re crazy you’re kids disappear","Espuche_Nancy 2",309,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4365","12"," as: people might expect kid text back","Espuche_Nancy 2",313,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4366","12"," ne: went bed thinking really busy i’ll get text following morning","Espuche_Nancy 2",314,88,"Mother of child addicted to opiods",TRUE,NA,NA
"4367","12","called raymond four o’clock afternoon asked heard luke","Espuche_Nancy 2",319,89,"Mother of child addicted to opiods",TRUE,NA,NA
"4368","12","said trying_get hold two_days","Espuche_Nancy 2",320,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4369","12","said, “i’m telling something wrong.” said call apartment said scared","Espuche_Nancy 2",323,108,"Mother of child addicted to opiods",TRUE,NA,NA
"4370","12","friend jane new_york called_said sister","Espuche_Nancy 2",326,62,"Mother of child addicted to opiods",TRUE,NA,NA
"4371","12","point raymond also posted something facebook unbeknownst me: anyone seen heard lucas? building never called jane back","Espuche_Nancy 2",327,147,"Mother of child addicted to opiods",TRUE,NA,NA
"4372","12","called back five o’clock said couldn’t reach","Espuche_Nancy 2",329,73,"Mother of child addicted to opiods",TRUE,NA,NA
"4373","12","said, “you_need_go open door.” said people_can police","Espuche_Nancy 2",330,102,"Mother of child addicted to opiods",TRUE,NA,NA
"4374","12","point brother-in-law called_said, “what happening? raymond posted something facebook.” said, “we hadn’t heard luke.” said, “lisa trying reach lucas two_days.” called santa monica police","Espuche_Nancy 2",331,253,"Mother of child addicted to opiods",TRUE,NA,NA
"4375","12","called friend michael called friend kim","Espuche_Nancy 2",333,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4376","12","police called_said one answering door","Espuche_Nancy 2",335,61,"Mother of child addicted to opiods",TRUE,NA,NA
"4377","12","guess home.” said, “you leaving","Espuche_Nancy 2",337,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4378","12","you’ve_got open door.” “why?” “because behind door.” get permission building,","Espuche_Nancy 2",338,136,"Mother of child addicted to opiods",TRUE,NA,NA
"4379","12","police called say entering call back","Espuche_Nancy 2",341,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4380","12","course wasn’t call tell wasn’t","Espuche_Nancy 2",342,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4381","12","dispatcher said still site get_back","Espuche_Nancy 2",344,73,"Mother of child addicted to opiods",TRUE,NA,NA
"4382","12","crime scene.” didn’t hear anything, amy","Espuche_Nancy 2",348,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4383","12","dispatcher went, “oh, nancy,” went, “yeah?” said, “they still site get_back you.” said, “you’ve said_now two hours.” nine-thirty lisa called asked speak sergeant","Espuche_Nancy 2",350,225,"Mother of child addicted to opiods",TRUE,NA,NA
"4384","12","went downstairs cigarette kim came_back upstairs","Espuche_Nancy 2",353,71,"Mother of child addicted to opiods",TRUE,NA,NA
"4385","12","sister just looked fell floor","Espuche_Nancy 2",354,51,"Mother of child addicted to opiods",TRUE,NA,NA
"4386","12","dead since around midnight morning twentieth","Espuche_Nancy 2",355,67,"Mother of child addicted to opiods",TRUE,NA,NA
"4387","12","waiting coroner medical examiner show took long","Espuche_Nancy 2",356,102,"Mother of child addicted to opiods",TRUE,NA,NA
"4388","12","ann explained that, although didn’t hear anything","Espuche_Nancy 2",357,51,"Mother of child addicted to opiods",TRUE,NA,NA
"4389","12","quarter ten here, quarter eleven new_york, know, eastern time","Espuche_Nancy 2",361,94,"Mother of child addicted to opiods",TRUE,NA,NA
"4390","12","lisa stayed called raymond following morning","Espuche_Nancy 2",362,57,"Mother of child addicted to opiods",TRUE,NA,NA
"4391","12","done anyway, crime scene automatically","Espuche_Nancy 2",366,78,"Mother of child addicted to opiods",TRUE,NA,NA
"4392","12","got touch coroner, medical examiner, don’t_know","Espuche_Nancy 2",369,73,"Mother of child addicted to opiods",TRUE,NA,NA
"4393","12","told_us brain full body autopsy","Espuche_Nancy 2",374,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4394","12","didn’t_know autopsy really meant looked","Espuche_Nancy 2",375,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4395","12","didn’t_think wanted see lucas, raymond definitely","Espuche_Nancy 2",379,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4396","12","asked head funeral home thought see lucas","Espuche_Nancy 2",380,71,"Mother of child addicted to opiods",TRUE,NA,NA
"4397","12","said, “yes.” towel around head autopsy","Espuche_Nancy 2",381,72,"Mother of child addicted to opiods",TRUE,NA,NA
"4398","12","sheet covering neck down, lucas","Espuche_Nancy 2",383,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4399","12","went apartment work leave raymond finished without","Espuche_Nancy 2",386,96,"Mother of child addicted to opiods",TRUE,NA,NA
"4400","12","i’m talking i’m talking child it’s much","Espuche_Nancy 2",387,70,"Mother of child addicted to opiods",TRUE,NA,NA
"4401","12","days think take ashes put back together","Espuche_Nancy 2",389,79,"Mother of child addicted to opiods",TRUE,NA,NA
"4402","12"," ne: matter fact new_york camp soccer team beautiful memorial","Espuche_Nancy 2",394,112,"Mother of child addicted to opiods",TRUE,NA,NA
"4403","12"," as: that? new_york? ne: idea outpouring country","Espuche_Nancy 2",396,93,"Mother of child addicted to opiods",TRUE,NA,NA
"4404","12"," as: high_school college?  ne: high_school traveling","Espuche_Nancy 2",400,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4405","12","friends high_school films playing soccer","Espuche_Nancy 2",401,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4406","12","two blown pictures team mailed","Espuche_Nancy 2",403,60,"Mother of child addicted to opiods",TRUE,NA,NA
"4407","12","probably one nicest nights life","Espuche_Nancy 2",408,51,"Mother of child addicted to opiods",TRUE,NA,NA
"4408","12","camp friends ex-girlfriend came. as: high_school girlfriend? ne: one camp","Espuche_Nancy 2",409,98,"Mother of child addicted to opiods",TRUE,NA,NA
"4409","12","girl really ever cared besides audrey","Espuche_Nancy 2",410,55,"Mother of child addicted to opiods",TRUE,NA,NA
"4410","12","saw brooke like, “oh_god.” many_people showed","Espuche_Nancy 2",411,67,"Mother of child addicted to opiods",TRUE,NA,NA
"4411","12","brooke just sent pictures lucas two_days ago","Espuche_Nancy 2",412,58,"Mother of child addicted to opiods",TRUE,NA,NA
"4412","12","got email two_days ago kid floor said, “i_just learned","Espuche_Nancy 2",413,81,"Mother of child addicted to opiods",TRUE,NA,NA
"4413","12"," as: california? ne: can’t believe many_people california reached","Espuche_Nancy 2",416,98,"Mother of child addicted to opiods",TRUE,NA,NA
"4414","12","teachers, owner camp, coaches, babysitter us years","Espuche_Nancy 2",424,81,"Mother of child addicted to opiods",TRUE,NA,NA
"4415","12","loved lucas; came soccer thing camp thing","Espuche_Nancy 2",425,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4416","12","can’t really embrace -- do, -- can’t embrace couldn’t","Espuche_Nancy 2",431,89,"Mother of child addicted to opiods",TRUE,NA,NA
"4417","12","know_mean? thought","Espuche_Nancy 2",432,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4418","12"," as: even_though know scientifically intellectually spiritually","Espuche_Nancy 2",436,111,"Mother of child addicted to opiods",TRUE,NA,NA
"4419","12","lived much trauma insanity many years also didn’t_think god let story end way","Espuche_Nancy 2",438,124,"Mother of child addicted to opiods",TRUE,NA,NA
"4420","12"," as: that’s kept going struggle","Espuche_Nancy 2",443,52,"Mother of child addicted to opiods",TRUE,NA,NA
"4421","12","lucas always talked wanted_get married five kids really","Espuche_Nancy 2",445,91,"Mother of child addicted to opiods",TRUE,NA,NA
"4422","12","thought grandmother daughter in-law watch son change people’s lives way unbeknownst","Espuche_Nancy 2",447,139,"Mother of child addicted to opiods",TRUE,NA,NA
"4423","12","people wrote that, “he saved life.” mother service flew chicago lucas saved son’s life","Espuche_Nancy 2",448,135,"Mother of child addicted to opiods",TRUE,NA,NA
"4424","12","remembered family program hazelden","Espuche_Nancy 2",450,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4425","12"," as: do? tell you? ne: said_just_one_hundred_percent joey time","Espuche_Nancy 2",451,111,"Mother of child addicted to opiods",TRUE,NA,NA
"4426","12","couldn’t admit turned","Espuche_Nancy 2",457,83,"Mother of child addicted to opiods",TRUE,NA,NA
"4427","12","i’m actually afraid get_back toxicology report","Espuche_Nancy 2",460,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4428","12","state california get_back send secondary firm","Espuche_Nancy 2",462,78,"Mother of child addicted to opiods",TRUE,NA,NA
"4429","12","one needle empty one needle still full, makes think first needle lot fentanyl","Espuche_Nancy 2",467,137,"Mother of child addicted to opiods",TRUE,NA,NA
"4430","12","spoke neuroscientisainti_said, “how explain it?” said, “we really idea yet.” theory listening gabor maté said things often skip generation","Espuche_Nancy 2",469,200,"Mother of child addicted to opiods",TRUE,NA,NA
"4431","12","don’t_know drug_use impacted kids","Espuche_Nancy 2",470,53,"Mother of child addicted to opiods",TRUE,NA,NA
"4432","12","everybody now, including doctor -- as: mean people use_drugs -- parents used drugs sixties seventies? ne: maté said degree epidemiology now -- layer lives genetic level everyone talking now","Espuche_Nancy 2",471,272,"Mother of child addicted to opiods",TRUE,NA,NA
"4433","12","wasn’t huge druggie, drank plenty alcohol partied","Espuche_Nancy 2",475,68,"Mother of child addicted to opiods",TRUE,NA,NA
"4434","12","certainly plenty friends whose kids plenty pot_smoking","Espuche_Nancy 2",478,71,"Mother of child addicted to opiods",TRUE,NA,NA
"4435","12","problemiss as: yeah, fine","Espuche_Nancy 2",479,64,"Mother of child addicted to opiods",TRUE,NA,NA
"4436","12"," ne: yeah, population fine big","Espuche_Nancy 2",480,56,"Mother of child addicted to opiods",TRUE,NA,NA
"4437","12","don’t_know technology, don’t_know breakdown humanity lack family unit","Espuche_Nancy 2",482,109,"Mother of child addicted to opiods",TRUE,NA,NA
"4438","12"," as: think opioids different impact brain opioid receptors body wants","Espuche_Nancy 2",483,117,"Mother of child addicted to opiods",TRUE,NA,NA
"4439","12","place brain particular plant chemical","Espuche_Nancy 2",484,63,"Mother of child addicted to opiods",TRUE,NA,NA
"4440","12"," ne: start naturally turns -- as: right","Espuche_Nancy 2",485,75,"Mother of child addicted to opiods",TRUE,NA,NA
"4441","12","need changes brain","Espuche_Nancy 2",486,57,"Mother of child addicted to opiods",TRUE,NA,NA
"4442","12","that’s bob levy talking night meeting came","Espuche_Nancy 2",487,82,"Mother of child addicted to opiods",TRUE,NA,NA
"4443","12","reiterating different opioids brain drugs","Espuche_Nancy 2",488,74,"Mother of child addicted to opiods",TRUE,NA,NA
"4444","12","opioids actually can_take frontal lobe, part opioid responding old brain, amygdala, takes frontal lobe","Espuche_Nancy 2",489,159,"Mother of child addicted to opiods",TRUE,NA,NA
"4445","12","lying cheating stealing hiding, stuff","Espuche_Nancy 2",490,87,"Mother of child addicted to opiods",TRUE,NA,NA
